repo_name,files_num1,files_num2,matched_files,pkgs_num1,pkgs_num2,matched_pkgs,doc_name,originator_score_r,supplier_score_r,copyright_score_r,version_score_r,PVC_score_r,cpe_score_r,purl_score_r,dL_score_r,licenseC_score_r,licenseD_score_r,originator_score,supplier_score,copyright_score,version_score,PVC_score,cpe_score,purl_score,dL_score,licenseC_score,licenseD_score,checksum_score
ExtremeNet,0,0,0,3,1,1,0.41865079365079366,0.0,0.0,0.0,0.43653846153846154,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Face-Detector-1MB-with-landmark,0,0,0,2,1,1,0.45595238095238094,0.0,0.0,0.0,0.3866013071895425,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaceDetect,0,0,0,1,1,1,0.41865079365079366,0.0,0.0,0.0,0.3698717948717949,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Face_Pytorch,0,0,0,1,1,1,0.40922619047619047,0.0,0.0,0,0.41944444444444445,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FaderNetworks,0,0,0,1,1,1,0.4534313725490196,0.0,0.0,0.0,0.3416666666666666,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fast-Pandas,0,0,0,1,1,1,0.4140873015873016,0.0,0.0,0,0.4273809523809524,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FastFCN,0,0,0,1,1,1,0.44128787878787873,0.0,0.0,0.0,0.4166666666666667,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faster-RCNN_TF,0,0,0,2,1,1,0.350462962962963,0.0,0.0,0.0,0.361764705882353,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firefly,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flask-SocketIO,0,0,0,2,22,1,0.4011243386243386,0.0,0.0,0.0,0.6749999999999999,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
